ts,open,high,low,close,volume
1780418500000,2279.23,2281.51,2274.5,2279.23,253.05
1780419400000,2270.23,2272.5,2267.96,2270.23,329.46
1780420300000,2266.85,2269.12,2262.49,2266.85,86.17
1780421200000,2260.11,2264.28,2257.79,2260.11,398.52
1780422100000,2267.92,2270.19,2265.65,2267.92,374.99
1780423000000,2264.86,2267.13,2262.6,2264.86,390.04
1780423900000,2260.6,2264.63,2258.3,2260.6,293.24
1780424800000,2274.87,2277.32,2272.6,2274.87,108.42
1780425700000,2271.31,2273.59,2269.04,2271.31,200.01
1780426600000,2269.49,2272.6,2267.22,2269.49,79.2
1780427500000,2274.49,2277.98,2272.21,2274.49,154.1
1780428400000,2274.88,2277.16,2272.61,2274.88,236.23
1780429300000,2265.72,2272.82,2262.82,2265.72,183.0
1780430200000,2254.86,2257.12,2249.91,2254.86,244.59
1780431100000,2252.26,2254.93,2250.01,2252.26,290.58
1780432000000,2243.92,2246.17,2238.78,2243.92,318.53
1780432900000,2244.52,2247.68,2242.01,2244.52,368.76
1780433800000,2243.71,2249.19,2241.47,2243.71,335.97
1780434700000,2241.6,2245.43,2239.36,2241.6,165.14
1780435600000,2239.77,2242.01,2237.53,2239.77,292.67
1780436500000,2245.39,2247.99,2243.05,2245.39,220.33
1780437400000,2243.66,2246.64,2239.91,2243.66,295.56
1780438300000,2232.55,2234.78,2230.32,2232.55,358.19
1780439200000,2239.62,2244.05,2236.69,2239.62,263.91
1780440100000,2246.54,2248.79,2244.0,2246.54,258.15
1780441000000,2238.24,2240.47,2235.8,2238.24,386.92
1780441900000,2254.73,2257.89,2251.75,2254.73,251.07
1780442800000,2254.94,2258.94,2252.69,2254.94,128.17
1780443700000,2251.69,2255.42,2245.16,2251.69,254.98
1780444600000,2246.45,2248.69,2244.2,2246.45,382.84
1780445500000,2251.53,2257.59,2246.8,2251.53,152.74
1780446400000,2251.44,2253.69,2249.19,2251.44,276.19
1780447300000,2254.37,2260.38,2252.12,2254.37,220.24
1780448200000,2265.47,2270.38,2263.2,2265.47,107.67
1780449100000,2254.57,2256.83,2251.03,2254.57,268.3
