ts,open,high,low,close,volume
1780418500000,2688.98,2691.67,2686.29,2688.98,321.45
1780419400000,2685.04,2688.21,2682.36,2685.04,207.99
1780420300000,2677.03,2679.71,2674.36,2677.03,118.74
1780421200000,2683.88,2686.56,2680.22,2683.88,162.03
1780422100000,2677.51,2680.89,2671.43,2677.51,191.57
1780423000000,2672.52,2675.19,2669.84,2672.52,104.38
1780423900000,2677.33,2680.01,2674.65,2677.33,325.78
1780424800000,2675.77,2678.44,2665.74,2675.77,392.38
1780425700000,2672.86,2676.14,2668.61,2672.86,226.55
1780426600000,2673.88,2676.55,2671.2,2673.88,196.04
1780427500000,2674.44,2677.12,2671.77,2674.44,164.49
1780428400000,2699.0,2706.7,2696.3,2699.0,260.96
1780429300000,2699.77,2702.77,2697.07,2699.77,118.86
1780430200000,2682.23,2684.92,2677.3,2682.23,227.5
1780431100000,2676.42,2681.04,2669.19,2676.42,268.64
1780432000000,2673.09,2680.39,2670.42,2673.09,195.23
1780432900000,2656.78,2661.9,2653.29,2656.78,80.76
1780433800000,2645.99,2649.01,2643.34,2645.99,71.76
1780434700000,2654.34,2656.99,2651.68,2654.34,390.4
1780435600000,2664.23,2666.89,2661.25,2664.23,118.79
1780436500000,2679.95,2682.63,2677.09,2679.95,110.75
1780437400000,2681.99,2684.67,2678.88,2681.99,107.63
1780438300000,2670.64,2676.31,2667.97,2670.64,65.35
1780439200000,2669.15,2671.82,2664.13,2669.15,324.88
1780440100000,2673.65,2676.32,2670.97,2673.65,342.94
1780441000000,2679.26,2681.94,2674.87,2679.26,257.41
1780441900000,2682.2,2684.88,2674.82,2682.2,50.58
1780442800000,2697.85,2702.53,2695.16,2697.85,280.27
1780443700000,2687.12,2691.61,2684.43,2687.12,102.83
1780444600000,2677.75,2680.42,2672.23,2677.75,68.03
1780445500000,2672.76,2675.43,2669.34,2672.76,263.9
1780446400000,2674.59,2680.15,2670.19,2674.59,169.26
1780447300000,2670.32,2672.99,2667.65,2670.32,341.76
1780448200000,2653.23,2657.85,2650.57,2653.23,366.66
1780449100000,2652.65,2655.3,2648.6,2652.65,204.95
